index,id1,id2,text1,text2,distance
15,470,581,5.各論点について(1)学習・開発段階エ 著作権者の利益を不当に害することとなる場合の具体例について・「著作物の利用市場において著作物に類似する AI 生成物が大量に氾濫し、著作物の販売や著作物の作成の請負業務が阻害される事態は、著作物の対価回収の機会を損ない、「著作権者の利益を不当に害することとなる場合」に該当し得る」ことを明記すべきです。著作物の利用市場において著作物に類似する AI 生成物が大量に氾濫することは、著作権者にとって海賊版被害による機会損失と同様の事態であり、著作物の対価回収の機会を損なうものです。著作権法第 30 条の 4 ただし書の「著作権者の利益を不当に害することとなる場合」は、「著作権者の著作物の利用市場と衝突するか，あるいは将来における著作物の潜在的市場を阻害するかという観点から」判断されるとしています。著作物の利用市場において、著作物に類似する AI 生成物が大量に氾濫することは、著作物の利用市場と衝突し、著作物の販売や著作物の作成の請負業務が阻害されることは自明でしょう。今後の実態調査により、著作物に類似する AI 生成物が利用市場に大量に氾濫することにより、実際に著作権者の著作物の売上や著作物の作成の請負業務の報酬が減少し、著作権者に機会損失の実害が発生したことが明らかになる可能性は十分にあり得るでしょう。このような状況において、著作権者の許諾なく著作物を使用して類似する生成物を生成し、著作物の利用市場に氾濫させる行為は、著作権者の利益を不当に害していると言えるでしょう。これらのことは、著作物が違法にアップロードされた海賊版サイトによる著作権侵害の被害において、「海賊版サイトが存在しなければ著作物が購入されたであろう金額」等を算定して、著作権者が被った機会損失の被害額を推計する方法と同様の考え方であり、この方法を用いて、AI 生成物が著作物の利用市場に氾濫することにより著作権者が被った機会損失の被害額を推計することも可能でしょう。データベース云々は著作権法第 30 条の 4 の条文には存在せず、あくまで文化庁の解釈による例示に過ぎないのであって、データベースの存在を「著作権者の利益を不当に害することとなる場合」の前提とすることは明確に誤りです。海賊版被害における著作権者の機会損失の推計の考え方を用いて、「著作権者の許諾を得ずに著作物を生成 AI で使用して生成された類似性のある生成物が著作物の利用市場に氾濫することによる著作権者の機会損失の被害額」を推計し、著作権者が実害を被っていることを明らかにすることが必要です。著作物に類似する AI 生成物が著作物の利用市場に氾濫することによる著作権者の機会損失の被害を認定することを前提として、「著作権者の利益を不当に害することとなる場合」の法解釈を再検討すべきでしょう。実際に、イラストレーターの著作物を無断で生成 AI で使用して類似性のある生成物を生成する学習済モデルが学習済モデル配布サイト上で無断で配布されている事案が発生しており、もし、この学習済モデルによる生成物を享受することで、学習データ元となる著作物を購入せずに済ませることになった場合には、本来は著作物の購入に支払われるべきだったはずの対価を著作権者が受け取ることができなくなったことになります。これは海賊版被害における著作物の違法ダウンロードによる著作権者の機会損失と同様の機序であり、著作権者にとって明確な機会損失であり、著作物の対価回収の機会を損ない、「著作権者の利益を不当に害することとなる場合」に該当するものでしょう。また、ゲーム会社の広告において漫画家のイラストに類似するイラストが使用されており、多くの人々が類似性を指摘する中で、漫画家が弁護士に対応を相談し、広告の取り下げで和解に至った事案も発生しています。もし、著作権者の著作物のイラストを無断で生成 AI で使用して著作物に類似する生成物を広告に使用した場合には、当該広告のイラストの作成において本来は著作権者が著作物の作成の請負業務によって受け取るべきだったはずの報酬が支払われなかったことになり、これは著作権者にとって明確な機会損失であり、著作物の対価回収の機会を損ない、「著作権者の利益を不当に害することとなる場合」に該当するものでしょう。上記の事例のように、著作権者の許諾なく著作物を生成 AI で使用した生成物を、著作物の利用市場で配布して著作権者が著作物の販売で受け取るべきだったはずの対価を支払わずに済ませる行為や、著作権者が著作物の作成の請負業務によって受け取るべきだったはずの報酬を支払わずに広告等に使用する行為は、著作物の対価回収の機会を損ない、「著作権者の利益を不当に害することとなる場合」に該当するものでしょう。,5.各論点について(1)学習・開発段階エ 著作権者の利益を不当に害することとなる場合の具体例について法第 30 条の 4 のただし書への該当性にあたり、著作権者の利益を不当に害する場合についてを、著作物の利用市場の衝突や潜在的販路の阻害等として挙げられているが、金銭的利益だけでなく、様々な側面から不当な利益の阻害が考えられる。あるイラストレーターの例では、無断で作品を AI へと入力され、似た絵柄で生成物の作成を行われていた。また AI 生成者はこれを使用しイラストの販売などを行い、金銭的利益の阻害も行われていた。イラストレーター側は AI の使用、作成を停止するよう伝えたが聞き入れられず、AI 作成側からは暴言、脅迫、殺人予告などが行われた。また、当該イラストレーター作品と似た、自殺を仄めかすような絵柄の生成物を投稿し、当該イラストレーターの評判を著しく毀損していた。イラストレーターは、今まで積み重ねてきた努力の結晶であり、自身の大切なアイデンティティのひとつであるイラストを他人に勝手に使用され、精神的に追い詰められ、現在通院治療を行っている。アメリカでは、有名政治家の音声を学習し、当該政治家の不利になるような電話を、その音声を使用して掛け、失脚を狙われていた。上記なのから AI への学習・利用により、その学習元の人間、著作権者を著しく名誉毀損し、精神的負荷をかけ、最悪の場合は自死などへ追い込む危険性があることもわかる。研究物、享受の目的の別を問わず、AI の使用・データ学習を行う際はその AI の使用者やデータ元を明確に開示する事、生成物には AI 生成物であると分かるように表示を義務付ける事、データ元の著作物性の確固たる保護が必要と考える。こういった法が機能しなければ、AI 使用者は他の不利益や損害を考えず、私利私欲を満たす者の使用が増え、それに嫌気がさしたデータ元となる著作物を開示する人間はいなくなり…と悪循環となることが予想される。こうなった場合、創作活動は種別を問わず衰退し、AI も発展性は望めない。今ある文化の確固たる保護という土台無しには AI の発展は望めないと考える。両方とも良い形で発展できる事を望む。(3)生成物の著作物性についてアメリカでの判決でもありますように、AI 生成物には著作物性は無いと思います。イ 3 に生成の試行回数、1(プロンプトの内容・量等)との組み合わせによっては著作物性が認められるとあるが、出力されたイメージは訓練により入力されたデータに基づくものであり、AI により創出されたものでは無い。このため出力された生成物には著作物性は認められないと考えられます。,0.06660175757614717
16,414,1002,・声優の声を無断で 449 キャラ、36 万音声ファイル、合計 581 時間、343GB ゲームから無断でぬきさり、ばら撒いて声優のコピーを作ろうとしている動きがあるが、「そういう無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する・イラストレーターが長時間かけて研鑽した“絵柄”を公式非公式問わず無断使用し学習させ、さらに無断で有料無料問わず生成 AI を開発するのは不当な権利の侵害行為に該当する,Cluster #2,0.06899340987005109
17,441,545,「５．各論点について」内容「（３）生成物の著作物性について」についての意見となります。「指示が表現に至らないアイデアにとどまるような場合には、当該 AI 生成物に著作物性は認められないと考えられるが、単なる労力にとどまらず、創作的寄与となり得るものがある場合は、これがどの程度積み重なっているか等を総合的に考慮して判断されるものと考えられる」とありますが、現状における生成 AI による技術の概要は、入力された指示を元に学習されたデータを参照し、複合的に検出され出力されるものであると認識しています。即ち、AI 指示による生成はいかなる場合であっても創造的なものではなく、「検索によって資料を同時かつ複合的に参照した行為に近いもの」であり、「引用物」の扱いとして捉え、その範囲にとどめておくのが妥当であると考えています。故に創作的意図や創作的寄与、そしてその労力積み重ねに関わらず、創作的表現といえる直接的な加筆・修正がなければ、基本として「著作物性はない」という認識として捉えるものにすべきと考えており、「AI 生成物はあくまで引用物であることを徹底すること」こそが今後の AI 技術研究の発展と既存のクリエイターへの配慮の妥協的な方針ではないかと考えています。,５．各論点について（３）生成物の著作物性について （イ）・指示・入力（プロンプト等）の分量・内容についてAI の仕組みが単純なパッチワークではなく、パターンやルールを元に生成されるものであるとしても、出力される AI 生成物の根幹には学習元となる「作品のデータそのもの」が存在する以上、具体的な指示にあたる入力やプロンプトに創作的寄与があるとしても、入力の後に出力される生成物自体に著作物性が認められると考えるのは疑問を感じる。・AI 生成物への加筆修正について上述の意見と同様に生成物の根幹に学習元となるデータが存在する以上、生成物そのものを直接加筆・修正したものを 1 つの著作物として認められるのかには疑問を感じるクリエイターに無断で大量の作品が学習されている AI を個人が簡単に利用することができ、生成された AI に対して後手の対応しかとれない現在の環境で、AI 生成物の著作物性を認めるのは元データの 1 次創作者に対して大変不利なものなのではないかと思います。学習元データを確認しやすい状態で元データの 1 次創作者が生成物への意見を出しやすい環境が整って初めて著作物性を認めるかどうかを考えるべきなのではと思います。,0.06989774715455555
18,12,68,【項目名】５．各論点について（１）学習・開発段階エ【著作権者の利益を不当に害することになる場合の具体例について】-（エ）本ただし書に該当し得る上記（ウ）の具体例について（学習のための複製等を防止する技術的な措置が施されている場合等の考え方）に関する意見となります。「そのため、AI 学習のための著作物の複製等を防止する技術的な措置が講じられており、かつ、このような措置が講じられていること等の事実から～～」という項目は、法第 30 の 4 による権利制限を形骸化してしまうものと推察します。例としてデジタルアートを用いますが、mist といった学習阻害技術を用いた上で、著作者によって「この資料は将来販売します」と表明された場合、これは現状の文章を読む限り、権利制限の対象とはならないと推認できます。この項目を変更あるいは削除せずに採用する場合、我が国の AI 学習に多大なる負の影響を及ぼすことが考えられます。現状、AI 系のビッグテックが我が国に拠点を設けてようとしている点については、大抵の学習が合法であることに起因するのではないでしょうか。権利制限の条文が形骸化された暁には、我が国のアドバンテージは失われます。可能ならば、この文言は削除がよいのではないかと考えます。,５．各論点について（１）学習・開発段階エ 著作権者の利益を不当に害することとなる場合の具体例について（エ）本ただし書に該当し得る上記（ウ）の具体例について（学習のための複製等を防止する技術的な措置が施されている場合等の考え方）「他方で、AI 学習のための著作物の複製等を防止するための、機械可読な方法による技術的な措置としては、現時点において既に広く行われているものが見受けられる。こうした措置をとることについては、著作権法上、特段の制限は設けられておらず、権利者やウェブサイトの管理者の判断によって自由に行うことが可能である。」とあるが、著作権侵害の被害者となり得る側が対策コストを負わされるべきではない。「著作権者が反対の意思を示していることそれ自体をもって、権利制限規定の対象から除外されると解釈することは困難」とするのではなく、「AI 学習を許可している著作権者からの学習のみを可とする」となるよう法改正すべき。,0.07117960642657695
19,243,768,生成 AI と著作権について生成 AI は元となるデータがあり、使用者が入力した文章や単語に対して適したものを返すというものであるが、元となるデータが不透明な以上は使用する度に既存の著作物の一部を盗作しているようなものだと考える例えばあるイラストレーターが自分のイラストのみを学習させた AI であるならば自身の活動のために使っているものと断定できるが、現状の使われ方は他者が特定のイラストレーターの作品を学習させ、作っていないイラストを学習元のイラストレーターの作品のようにして活動の妨害をしたり、または不特定多数のイラストレーターを学習し生成したものを販売する行為が見られるこれでは既存の著作者にとって不利益であり、創作活動の縮小に繋がる恐れがあるまた、イラストでなくとも、音声の学習も可能であり、上記に類似したようなアーティストが歌っていない楽曲を歌わせたような動画も見られる著作権というのは独自性を持たなければならないと考えるため、生成 Ai が関与する作品に対して著作権を認めないことを願うしかし、全てを規制するのも難しいと思われるため、独自性を持たせる何か、例えばゲームのイラストに使用する場合はゲームの独自性が認められれば容認するなど、いくつかの販売が可能な例も必要と考える先日の芥川賞を獲得した生成 AI を利用した文学作品の例もあるため独自性が認められればそれも技術の発展の結果かもしれないしかしながら、SNS で頻繁に見られる生成 AI を使ったイラストというのは単体ではオリジナリティの欠片もなく、こちらは厳しく規制してもらいたい,現在の生成 AI は様々なデザイナー、小説家などからデータを学習したものを出力しています。現在の AI と著作権に関する問題としては、その方の許可は一切なく勝手に学習させることだと思います。それを AI 生成したのであることを言わずに自作であると偽る方もいらっしゃいます。また、その人の絵柄を使用してアダルトなイラストの生成などもあり、他にもグラビアアイドルやコスプレイヤーなどの写真が AI に学習され、裸にさせられていたりと、著作権だけでなく肖像権にも反する行為が見られています。生成 AI はデザインや修正案としての参考として利用するべきです。著作権者の財産をどう使うのかを生成 AI 使用者のモラルだけに委ねる現在の状況は、著作物の価値を下げています。実際に、生成 AI で作られるイラストの顔、通称「マスピ顔」は AI を使用していない作者に誹謗中傷が向けられた事例もあります。対策として、事前に許可をしている作家、小説家、グラビアアイドルなどのみの学習データを使用し、使用する範囲と規則を設定する必要があります。,0.07271380520072446
20,361,560,生成 AI で特定の版権物や特定の人の作風といった少数の学習元から作品を生成することは著作権侵害あたると考える。また特定の版権物や作風を生成することが目的でない生成AI も、AI を用いない創作の需要の低下などから間接的に、著作権者の利益を不当に害するものに当たると考える。生成 AI のように学習したデータが直接 AI の利用結果にかかわるものは、同意を得ていないデータを学習することは禁止すべきだと思う。,生成 AI について、生成後のデータの用途に関する同意を得ないまま、素材として無断学習し、個人の利用の範囲に収まらない利用(配布・公開・販売・譲渡)を行うことは学習元のクリエイターに損害を与える可能性が非常に高い。ましてや AI 生成物に著作権を付与するとなると、学習元に非常に酷似した生成物の著作権を認めるケースに発展し、学習元データ・生成プロセスの開示が義務でない以上、逆に学習元の著作者に対し権利侵害の疑いがかけられる可能性もあるため、悪意をもった AI活用を法で防ぐことが非常に困難となる。そのため AI 生成物の個人の利用の範囲に収まらない利用(配布・公開・販売・譲渡)についてはいかなる権利も付与するべきではないと考える。,0.07314811580111469
21,43,50,私はプロの漫画家です。現生成 AI は規制すべきです。〇現生成 AI は学習内容をプロンプト次第で誰でも出せてしまうことが一番の問題・個人の創作物を第三者がプロンプト次第で出せる今の AI は無断転載と変わりません。漫画村を行政は取り締まり潰した実績がありますが、今の AI はそれとほぼ同じようなものです。将来漫画やアニメもプロンプト次第でそのまま出てくるのではないでしょうか？AI 開発企業は盗人であり、無断転載をしている業者と大差がありません。〇無断転載ならば、現状の法律で訴えればいいという反論について・個人が裁判をすることは時間も金もかかり、非常にコストが高く、全く現実的ではありません。特に若者の所得は数百万程度です。これでどうやって戦えというのでしょうか？国家レベルで AI 規制をし、企業に圧力をかけるべきです。〇アンチ学習システム（Glaze）の登場最近、創作物を学習させると AI の挙動をおかしくさせるものが登場しています。この技術が発展し、広まれば世に出る創作物はほとんどまともに学習できなくなる可能性があります。この技術が浸透すると、手描きで作られた本物の創作物の価値が高まり AI 企業間でそれの奪い合いになることでしょう。そのとき規制をしっかりとしていなかった国は世界から信頼されず乗り遅れ、AI 後進国になる可能性が高いと考えています。このままだと日本は AI 競争に負ける可能性が非常に高いです。〇漫画家のプロである私は今の AI を信頼して使うことはできません私はプロの漫画家ですが、各企業で AI 使用が炎上しており、消費者は疑心暗鬼となりAI であることがバレると信頼を失う現象が起きています。プロであればあるほど、自分の作品に他人の著作物が入り込み信頼を損なうことを恐れ使えません。〇若手イラストレーターや画家が損をする現 AI 市場若手が新しく絵柄を作り自分の作風を構築しても、第三者が AI を通してほぼそのままの著作物を出されてしまうと、商売になりません。つまり、イラストを描く人口が減り、絵柄の進歩が衰退する恐れがあります。個人で AI 企業と契約し、本人だけが著作権をクリアした自分特化の学習データを使えるよう法整備すべきです。〇日本独自の AI 規制をひき若手クリエイターを守るべき日本の若い需要のあるクリエイターの画風を極度に学習させ、ほぼ同じ絵を出す OPENAI 企業に圧力をかけてください。日本人の著作物を世界中誰でも使え、販売できる今の現状は国益を大きく害しています。若いクリエイターにお金がいきわたらなければ、彼らは絵を描く時間を失い新しい絵柄や表現が出きなくなります。そして、本物のデータが減った日本は AI 競争に負け、文化面でも衰退していくことになるのではないでしょうか。,私はプロの漫画家です。現生成 AI は規制すべきです。●４．関係者からの様々な懸念の声について述べさせて頂きます。プロの方々の意見を聞き集約したものとなっています。この文を明記し忘れておりましたのでもう一度送ります、申し訳ありません。〇現生成 AI は学習内容をプロンプト次第で誰でも出せてしまうことが一番の問題・個人の創作物を第三者がプロンプト次第で出せる今の AI は無断転載と変わりません。漫画村を行政は取り締まり潰した実績がありますが、今の AI はそれとほぼ同じようなものです。将来漫画やアニメもプロンプト次第でそのまま出てくるのではないでしょうか？AI 開発企業は盗人であり、無断転載をしている業者と大差がありません。〇無断転載ならば、現状の法律で訴えればいいという反論について・個人が裁判をすることは時間も金もかかり、非常にコストが高く、全く現実的ではありません。特に若者の所得は数百万程度です。これでどうやって戦えというのでしょうか？国家レベルで AI 規制をし、企業に圧力をかけるべきです。〇アンチ学習システム（Glaze）の登場最近、創作物を学習させると AI の挙動をおかしくさせるものが登場しています。この技術が発展し、広まれば世に出る創作物はほとんどまともに学習できなくなる可能性があります。この技術が浸透すると、手描きで作られた本物の創作物の価値が高まり AI 企業間でそれの奪い合いになることでしょう。そのとき規制をしっかりとしていなかった国は世界から信頼されず乗り遅れ、AI 後進国になる可能性が高いと考えています。このままだと日本は AI 競争に負ける可能性が非常に高いです。〇漫画家のプロである私は今の AI を信頼して使うことはできません私はプロの漫画家ですが、各企業で AI 使用が炎上しており、消費者は疑心暗鬼となりAI であることがバレると信頼を失う現象が起きています。プロであればあるほど、自分の作品に他人の著作物が入り込み信頼を損なうことを恐れ使えません。〇若手イラストレーターや画家が損をする現 AI 市場若手が新しく絵柄を作り自分の作風を構築しても、第三者が AI を通してほぼそのままの著作物を出されてしまうと、商売になりません。つまり、イラストを描く人口が減り、絵柄の進歩が衰退する恐れがあります。個人で AI 企業と契約し、本人だけが著作権をクリアした自分特化の学習データを使えるよう法整備すべきです。〇日本独自の AI 規制をひき若手クリエイターを守るべき日本の若い需要のあるクリエイターの画風を極度に学習させ、ほぼ同じ絵を出す OPENAI 企業に圧力をかけてください。日本人の著作物を世界中誰でも使え、販売できる今の現状は国益を大きく害しています。若いクリエイターにお金がいきわたらなければ、彼らは絵を描く時間を失い新しい絵柄や表現が出きなくなります。そして、本物のデータが減った日本は AI 競争に負け、文化面でも衰退していくことになるのではないでしょうか。,0.07484610237041256
22,63,238,個人からの意見です。【項目名】1.はじめに2.検討の前提として(1)従来の著作権法の考え方との整合性について(2)AI と著作権の関係に関する従来の整理 3.生成 AI の技術的な背景について(1)生成 AI について(2)生成 AI に関する新たな技術 (3)AI 開発事業者・AI サービス提供者による技術的な措置について4.関係者からの様々な懸念の声について【この懸念の声について。現在生成 AI を使用して創作活動を行う者(以下 AI 絵師 とします)のデータボックスがブラックボックスと化していることが深刻な問題であることに留意するべきです。データボックスとは、生成される作品の元となる要素であり AI 絵師が活動を行う上で作風を決めるにあたり欠かせない要素です。その「生成される作品の元」とは大半において AI を利用せず生み出された作品を指しており、商業活動を行っているいわゆるプロの作品も含まれています。生活の基礎を自分の作品で賄っているプロから見てこれは重要な権利の侵害です。またデータボックスをブラックボックス化していることにより、これを開示できず裁判すら起こせないことについて重大な議論を呼んでいます。データボックスは開示されておくべきです。またこれにより AI 絵師は児童ポルノをデータボックスに配置し、海賊版を含むイラストのデータを読み込むことで児童ポルノを二次元化・収益に繋げるといったおぞましい仕組みにも繋がっています。実際に起こっていることです。データボックスは開示されておくべきです。】5.各論点について(1)学習・開発段階(2)生成・利用段階(3)生成物の著作物性について(4)その他の論点について6.最後に,【項目名】1.はじめに2.検討の前提として(1)従来の著作権法の考え方との整合性について(2)AI と著作権の関係に関する従来の整理(3)生成 AI の技術的な背景について(1)生成 AI について(2)生成 AI に関する新たな技術(3)AI 開発事業者・AI サービス提供者による技術的な措置について4.関係者からの様々な懸念の声についてしがない絵描きをしておりますが、文化庁 PDF の「生成・利用段階においては、生成と利用の場面それぞれで故意又は過失の有無について判断は異なり得ると考えられる。また、生成時の複製については私的利用等の権利制限規定の範囲内であったとしても、生成物の譲渡や公衆送信(SNS への掲載等）といった利用時には、権利制限規定の範囲を超える行為として、著作権侵害となる場合があるため留意が必要である。」が引っかかっております現在 SNS 上では生成 AI 等のタグ付けをしていない、生成したイラストの投稿が多くある事はご存知かと思いますしかし、絵描き、またはそれに関する人間以外には、生成 AI が出力した物と容易に見分けられないものばかりなのが現状です見紛うような生成した物が容易に投稿が出来る環境下で、どのように人間が描いたものか、AI によるものかを見分けるおつもりでしょうか企業のファンアートコンテスト等でも、AI が出力したものが受賞するなど問題になっております確実に迅速に第三者が判断する機能もない状態で、利用者の善意頼りな考えを示すのは些か軽率ではないでしょうかまた、どの論点に書くべきか迷ってしまった為こちらにて書かせて頂きますが、現状、特定の作家の画風を学習させ、類似品を大量に出回らせるユーザーが出てきております。中には自殺教唆を含めるような物や、ガイドラインにて許されていない二次創作を作成したり等悪質性が高いものがありますここ数年で生成 AI の精密性が上がり、人体やパースの狂いでやっと見分けている現状です悪質な生成 AI 利用者に特化学習され、知らない場所でイラストをばらまかれた場合、第三者には見分けがつかなくなるでしょう。悪魔の証明をする羽目になれば、クリエイターの作業時間は奪われるため、業務妨害に等しい所業ですクリエイターが全ての制作画像や動画などを保存している訳ではありません。容量や預け先の問題もありますが、万が一「自己責任で自衛しろ」となった場合、国がデータバンクを用意して下さるんでしょうか？5.各論点について(1)学習・開発段階(2)生成・利用段階(3)生成物の著作物性について(4)その他の論点についてPDF 全て拝見しましたが、13 ページ、4 関係者からの懸念の声、3 AI によりクリエイターの仕事が奪われることについてこの点が特に書かれていないことが気になります日本のアニメ産業史上は 3 兆円に迫る 2 兆 9277 億円と過去最高額となっています(引用:アニメ産業レポート 2023)クリエイターは一握り程度しか大成できませんが、アニメーションや背景などを支えているのは中小のクリエイターですアシスタント等の技術や文化の発展などが、生成 AI により空洞化するように思えてなりませんまた AI による生成は膨大な学習データからの復元であり、そこからの独自性の発展は無いと考えています。例え利用者がどれだけ指示を出そうと、AI が出力できるのは学習したデータからのみです6.最後に,0.07647189271543842
23,552,656,現在クリエイターの意思を無視した、無断利用の生成 AI が多く出回っているように感じます。生成 AI は画像、音声、動画、どれにしても使用された元データとデータの制作者をすべて明記した上で、制作者から許可が下りていないデータは著作権違反として、犯罪であるとしていただきたいです。許可の出されていない作品を無断で使用することは、盗品に等しいと思っています。犯罪として取り締まって欲しいです。,現状、生成 AI で他者の著作権を侵害しないものを生成するには利用者のモラルに任せるしかなく、現時点で悪意をもって特定のクリエイターの作品データを不正に入手(ネット検索等で表示されるものなど)、生成する利用者がいる時点で性善説は破綻していると思います。また、悪意なく生成 AI を利用する場合でも、生成に利用されるデータセットの多くはクリエイターから買い取ったものではなくネット上に表示されるものをそのまま使用していると思われるので、多くのクリエイターの著作権を侵害していることになります。AI技術における「学習と出力」とは、人間がおこなうそれとは全く異なる性質を持つものです。人間にとっての「学習と出力」とは知識を取り入れ、咀嚼し、それまで積み上げてきた自らの価値観などと練り合わせ、培ってきた技術をもって人生と命をかけて作り上げるものです。一方、AI 技術における「学習」とは先に述べたような、他者が人生をかけて作った大量の作品からただパターンを抽出しパズルのように並べるだけのものです。AI 技術そのものに罪はありませんが、利用されるデータセットが著作権を侵害している以上、悪意をもってその技術を使用する者がいる以上、クリエイターを殺す兵器にしかなり得ません。日本は古来より創作者たちが素晴らしい作品を生み出し続け独自の文化を育んできていまの創作文化があります。生成 AI を規制しないことはこれまでの日本の創作の歴史を終わらせる引き金となる可能性があると考えます。どうか、歴史の積み重ねの上に成る現在の創作文化とクリエイターを守るための判断をしていただきますようお願い申し上げます。,0.07680022490799676
24,166,960,現在、生成 AI はルールや倫理を無視し人の権利を軽視する人間の手にも渡るようになっており、本来本人の手にあるべき「著作権」が疑われてしまうような状況にあります。使用する人間によっては意図して特定の人間や企業を貶めるような道具になっており、ルールで制約をしなければ権利の所在を歪めたり歴史などの捏造にまで発展してしまう状況にあります。本来著作者が持つはずの権利が、全く関与していない第三者にいたずらに脅かされているという状況は、利便性よりも重要視されるべきものだと考えます。現行のルールでは確実に文化の崩壊を招きます。使用する人間を限定できるようなルールの制定を求めます。,現状、生成 AI 使用者による著作権者（学習データ元と解釈してください）への加害行為が後を断ちません。このような行動をする生成 AI 使用者は生成 AI による出力物が「自分の力」だと勘違いした負の万能感による所が大きいです。生成 AI による出力物に対して著作権や何らかの権利を与えることはその勘違いを助長し元データとなっている人の人権、能力を不当に侮辱する行為であると考えます。海外ではすでに生成 AI に対する大規模な規制法案が組み立てられつつあります、その多くが学習データ元となった人間を尊重し生成 AI によるフェイクを抑止することを主軸としています。声、描画能力、姿形、それぞれの人権と言える要素が悪意ある者に悪戯に使用されてその事に心を痛めている方々が多くいます。いかに他者の学習データを入れプロンプトを入力しようがそれで生成 AI 使用者がそれを「できる人間」にはなっていません。著作権や何らかの権利はそれが「できる人間」のみに適用されなければ生成 AI による嘘吐きが日本中に溢れかえりその結果、規制を進める海外から信用を無くし孤立してしまいます。事実、現在の日本政府の生成 AI へのぬるい対応に海外の反応は冷ややかです。生成 AI を推進するにしても現行の違法リークモデル等を徹底的に駆逐して新たに 0 から始めないと皆納得はしないでしょう。使用者にも重い責任と他者を害した場合の明確な罰が必要です。生成 AI は他人のモノを奪い嘘を吐き偽る危険な技術です、その影響がこの一年で確実に出ています。この「被害」と「問題」を見て見ぬふりをされた者たちが対抗、反撃をする流れが形成されています。「他人のモノを盗んではならない」生成 AI を推進するなら通すべきスジはきちんと通していただきたいです。,0.07847045518124018
