index,id1,id2,text1,text2,distance
37,353,574,私は生成 AI に関して、著作権侵害の可能性があるため、推進反対です。生成 AI は、1 から絵や音楽を作り出せるものというように見えますが、実際はインターネットの中にたくさんある完成品のデータを元に作り出したものです。特定の作者の作品を元にして生成 AI を使えば、その作者の絵柄そっくりの作品ができあがります。これが作者の意を反した、つまり真似されたくないものであれば著作権を侵害しているのではないでしょうか。実際、生成 AI を利用したイラスト作成により、有名クリエイターの成りすましをして不当に金銭を稼いだり、有名クリエイターを誹謗中傷の的にしたりするような出来事が起こっています。しかし、それを罰する法律もなく、AI を推進するという名目で無法地帯となっている状態です。有名クリエイターだけでなく、一般クリエイターもそれに巻き込まれている状況は異常なものでは無いでしょうか。泥棒をされて被害者泣き寝入りするようなものです。生成 AI はこの先、確かに企業システムなどを助けていく技術ではあるのでしょうが、このままでは、イラスト、音楽、漫画、日本が世界に売り出すコンテンツが衰退していきます。クールジャパンを継続していくためには、クリエイターの著作権が守られるように生成 AIの学習源を制限するべきだと思います。,AI 生成物はその元となった制作物の著作権を蔑ろにするものだと考えます。また、AI 生成物に著作権は発生しないと考えます。まず、特定のクリエイターを模倣・標的とした模倣生成物は明らかに元のクリエイターに悪影響を与えるもので、仮に他のクリエイターの作品がデータセットに入っていたとしても著作権を侵害しているといえるでしょう。次に、特定のクリエイターを狙った生成物ではない場合に関して、現状 AI ではどのようなデータが利用されているか不透明であり、全人類が模倣元と言えるでしょう。特定の個人による著作物を弾けず、AI が一度学習したら全く同じものが AI によって理論上出力できます。これは著作物を複製する行為に当たり、問題であると考えます。仮にその中の 1部分だけ利用されるとしても立派な盗用ではないでしょうか。また、AI 生成物に関しては著作権は認められないと考えます。出力するためのプロンプトが非常に長く特徴的で真似できないものであれば、そのプロンプトには著作権が発生しうると思いますが、生成物はどのようなプロンプトを入れた場合でも全く同じものが出力されうるものです。生成物に著作権が発生するような唯一性や独創性は認められないのではないでしょうか。仮に生成物が独創的であっても、元となったデータに含まれた作品が独創的かつ利用した AI 自体が優れていただけであり、AI を生成した人物の意思はプロンプト作成以外に介在しません。加筆修正、音階の調整など、AI 生成物を加工にしたものに関しては、現状の AI であればこれも著作権侵害と言えるのではないでしょうか。例え人の手が入ったとて、元の生成物に特定のクリエイターの作品が含まれていないと証明できず、また加工によって取り除いた証明もできないものです。データセットに含まれた生成物が透明化・明確化されない限り、盗用作品を加工していると考えられます。加工者の技術によるものとはいえ、修理や改修といった行為に近いと感じました。以上より、AI 生成物は既存の著作権を侵害するものであり、また AI 生成者に関しては特徴的なプロンプトにのみ著作権が発生し、加工物に著作権は発生しないと考えます。,0.08681939273893624
38,182,988,●著作権法が保護しようとしている著作権者の利益感情や思想の享受以外にも「創作物」自体として様々な価値があるため、許諾無く複製を作ることは制作者に対して害を為す可能性があります。「著作物」に対しては「権利限定」ではなく「基本的に許諾が必要」なものです。本来は「ＡＩに対する学習のために」著作権利について「学習に対して著作に蓋をしている」という認識でしたが、ＡＩが「創作物」を学習して出力した「二次複製物」に対しての「表現思想」や「感情享受」や「利益享受」の例が多く見られます。「著作物」と「二次複製物」に全くの違いが見られない「コピー複製物」を生み出すことができているからです。また、その「著作物制作者の個性」をＡＩアルゴリズムを介して模倣擬態し「害を為している」事例も多く見られます。「ＡＩ生成物による著作権侵害が生じるのではないか」ではなく「既に侵害が為されて」いる状況です。「学習のみ」に制限したはずの「著作物」に対する「二次複製物」を商用に転嫁して「利益享受」している事例も多く、ＡＩに対して「教師付き学習」をする段階で、「商用利用」なのか「研究目的」なのかを明確に分ける必要があります。「商用」と定義しているＡＩから「著作物」をいくつか掛け合わせた特徴を持つ「二次複製物」を出力利用している事例も見られます。また「使用してはいけない」とされる「ＣＳＡＭ／児童性的虐待コンテンツ」等を内包したものもあり、その「コピー複製物」や「二次複製物」が氾濫しています。よって、生成ＡＩによる学習素材は基本、「オプトアウト」ではなく「オプトイン」形式にするべきだと考えます。また、「AI と著作権に関する考え方について（素案）」の８ページ目にある「プログラムの著作物のリバース・エンジニアリングや、（～中略）を「享受」を目的としない行為としている」の規定は「ただし書き」が上位である「著作権法」を上書きする事態になっています。商用として制作された「著作物／デジタルデータ」の改変にも、著作者の許可が必要なはずですが・・・（著作者に無断でプログラムを改変すると、著作者の有する同一性保持権の侵害／著作権法第 20 条 2 項 3 号）これを許してしまうと「生成ＡＩ」による「著作ロンダリング」の穴を開ける結果になります。「法第 30 条の４」の対象を広げる規定が「更なる混乱」と「害を為す」元になります。「ただし書き規定」を広げるのではなく、「ＡＩを使用した際の、学習段階や生成段階など、入出力に対する」項目を新たに追加するほうが望ましいです。まだまだ、沢山ありますが・・・「著作配慮」を前提とした、健全なＡＩ技術の進化を求めます。,まず前提として、他人の著作物を無許可で使用すること自体が明らかな著作権侵害です。他人の著作物を AI に取り込み、学習(この窃盗行為を学習と呼ぶことすらおぞましいですが)させたものを創作物とは呼びません。「生成 AI に関して、享受目的が併存すると評価される場合について、具体的には 以下のような場合が想定される」等とありましたが、そも生成物を出力させることを目的とした学習の時点で享受目的はあると考えるのが普通と存じます。,0.08683330249044663
39,402,669,1.はじめに私は生成 AI 反対派です。高校生なので拙い語彙力で申し訳ありませんが、この思いが伝わると嬉しいです。2. 検討の前提として（1） 従来の著作権法の考え方との整合性について、現在の著作権法は甘いと思います。絵師さんが無断転載、無断使用禁止と宣言していても、されてしまったら結局泣き寝入りするしかない。（2）AI と著作権の関係に関する従来の整理、AI により著作権はほぼないものとされている、無断で学習されればもう終わり、二度と取り返せない。複数人のデータを取り込めばお咎めなしとかも聞いたことがある。殆どの生成 AI は無断で複数人のデータを取り込んだものなのに、これはおかしい3. 生成 AI の技術的な背景について（1）生成 AI について、殆どが無断で人のデータを学習したものであり、盗んだものであるのはおかしいと思う（2）生成 AI に関する新たな技術について、なにも素晴らしいところなど一つもない、規制すべきだ。（3）AI 開発事業者・AI サービス提供者による技術的な措置について、人のデータを無断で盗んだ人たちなので罰せられるべきだ4. 関係者からの様々な懸念の声について私はしがない高校生の絵描きですが、とても将来が不安です。絵の仕事に就きたいと思っていた矢先、生成 AI が流行し、絵師さん尊厳や著作物が盗まれるような事案が多発しており、このまま生成 AI が野放しにされるなら絵師を目指すのを諦めた方がいいのではと諦めかけています。生成 AI による過度な供給は需要をはるかに上回り、人間たちの努力の結晶である作品たちを破壊します。つまり生成 AI に仕事を邪魔される人たちは、現状何もかもを諦めるしかないのです。どうせここに意見を描いても、規制がめんどくさいからと結局野放しにされる気がしますが、生成 AI が蔓延る今、生成 AI に自分の著作物を侵害され放題なままなら、もう夢を諦めるしかありません。絵を描くのを諦める人が増えれば、新しい芸術は生み出されなくなるでしょう。生成 AI は既存の著作物から無断で絵を学んでるだけにすぎません。つまり既存の技術に酷似したものしか生み出せません。完全に新しいものは生み出せないのです。生成 AI が規制されなければ、芸術は廃れていくのみです。どうか、規制を考えてください。5. 各論点について（1）学習・開発段階について、生成 AI の殆どは無断でデータを学習しているものであり、AI に自分の絵を無断で学習されたらもうそれは自分の長年の努力で身につけた技術をなんの努力もしない怠け者に奪われることになる。（2）生成・利用段階について、そういう無断データで、データ元と競合する生成 AI 開発するのは不当な権利の侵害行為に該当する。たまに特定の人だけを狙い撃ちした嫌がらせのようなものも見る(例、「◯◯さんの絵を 29 秒で生み出して金を稼ごう！」など)（3）生成物の著作物性について、生成物の著作権はデータ元にあるべきだ。（4） その他の論点について6.最後に生成 AI は著作物を無断で学習し、データ元著作権を侵害し、競合する。不当な権利の侵害行為に該当する。これは芸術家たちの尊厳を踏みにじるのと同じです。私は生成 AI に断固反対いたします。,（１）従来の著作権法の考え方との整合性について（２）AI と著作権の関係に関する従来の整理上記内容は法律やこれまでの判例に基づいており、至極当然の事柄だと考えております。一般的な AI 反対派の方は「（１）学習・開発段階 」おいて、「既存の作品を勝手に収集・複製している」「個人の著作権を脅かしている」という認識を持っていますが、それは著作権への理解が乏しく、著作に関する複製の権利を人権のように捉えている為だと感じております。イラストレーターなどのクリエイティブ職の広まりにともない、自分自身と作品とを同一視し、作品への攻撃を自分への攻撃と見なすどころか、他人の著作物に対しても自己と同一視するような、自他境界のあやふやな人も多くなってきたと感じております。自作に対する愛着・執着が強く、自作そのものもまた、これまでの多くの創作の歴史の中にあり、模倣の末に存在するという認識も薄いため、AI を規制するために著作権を拡大解釈することによって、今後のクリエイティブを志す人々の試行錯誤や模倣による成長の道を閉ざす可能性があることも認識していないように思います。そういった感覚・感情的で、法や理論に基づかない主張によって、超越的な法解釈をされてはならないと、考えております。段階を開示し、パブリックコメントを募集するなど多くの意見を踏まえて検討していくことで、より多くの人に正しい知識が広まるよう祈っております。,0.08689085679885677
40,261,346,現状、AI 生成物に対して著作権は【発生しない】ものと考えています。私は商業イラストレーター、商業漫画を生業にしており AI、反 AI 論争に対しては 1 年間ずっと見てきました。イラストを仕事にしている以上、最も困るのは仕事(収入)がなくなることです。そして現行 AI はかなりの再現度でいわゆる絵柄(作風)というものを的確に抽出します。人間が好きな作家に憧れて作風を真似するのとは比べ物にならない、まさにコンピューターならではの精密さで模倣されます。そうなった場合、とても人間の技術やスピードでは再現できないようなスパンで作品を発表/販売できてしまい、もとの作家は食いつぶされてしまいます。作家の優位性、もとい芸術と文化を守っていくためには著作権というものは必ず保護されなければならないと思います。AI に著作権を認めてしまえば、販売も OK になりますよね？AI 生成物に著作権を認めてしまえば、あらゆるクリエイターが培ってきた創作物、それが絵だろうと、文だろうと、声だろうと映像だろうと、作品ではなく素材に成り下がってしまうと思います。私達は作品を作っているのであって、フリー素材を作っているわけではないのです。こんなことを逐一言うのも馬鹿馬鹿しいのですが、料理を作らない人を料理人とは呼びません。ペンを持って描く動きをしない人を絵描きとは呼びません。AI 生成物を作る人は、パソコンに向かって文字を打っているだけですよね？文章でもなく、文体でもなく、呪文やプロンプトと呼ばれる単語を入力して出てきたものに何故【著作権】など発生するのでしょうか？？何を著作したのでしょう？？文字を打っている本人すら、どんなものが出来上がるのかわからないのに、偶然の産物に著作が発生するのでしょうか？それも本人ではなくコンピューターが抽出したそれらしいドットの塊に、なんの著作権が発生するのでしょうか？現状 AI 学習という言葉は著作権を消してくれる魔法の言葉にしかなってませんよね。AI 生成物に著作権を認めてしまえば世界的に評価されている日本のアニメも漫画もゲームも全てその時点でフリー素材になりますよね。どこの国にどれだけ模倣されて使い潰されても「AI 学習させたうえで抽出させたから」といえばなんの権利も保証されないようになるでしょう。というか現状なってますよね。イラスト界隈は壊滅的で有名クエリエイターの作風はほぼ学習さてしまい世界中の誰もが手にできる状態です。そもそも海外が開発した AI 技術に乗っかってる分際でなにが「クールジャパン」なのでしょうか？？AI に著作権は不必要です。著作権とは、人間が手に汗握って、培い、学び、想像し創作したものにだけ与えられるものだと思います。ここは人間の社会です。心をわからない感情のないコンピューターに権利は必要ありません。数式をもとにただそれっぽいものを算出しただけのものに権利は必要ありません。,AI と著作権に関する考え方についてAI とは人工知能でありこの AI によってより私たちが出来ることの補助ができます昨年から AI によるイラストや音声も作られるようになり、創作系が苦手な人でも創作を作られるようになりなりました。しかし、創作においては必ず著作権が付き物であり必ず創作を行う際は注意を行うようにしないと行けません。この AI によるイラストは悪い方向へと繋がるのではないかと危惧する製作者がいます。これはほぼ当たっており、創作において自分が苦労して創ったものが他人によって多く出されたら創作意欲を失い製作者がやめる事態にもなり大きな悪循環を生み出してしまいます。これを防ぐには著作権を上手く使いこなさなければ行けません。ただし著作権を厳しくすると今度は製作者自信を首を絞めることにもなり著作権を厳しくするのではなくどう上手く使いこすかです。海外でも AI にたいして厳しいところもあるのですが上手く調整しないと製作者の成長が止まってしまいます,0.08700011714902056
41,662,1004,海外ではその人の自撮り写真を生成 AI に喰わせて性的描写に作り変えたりして強請や脅迫などをした事例も出ているらしいと聞きました。このままいけば自分達が投稿した自撮り写真が悪意ある生成 AI 利用者により無断で学習され性的描写やグロや残酷描写に使用されてそれを金銭等の強要・強請のネタにされ、更に上記の描写の生成 AI イラストによって身も蓋も無い誹謗中傷や批判の嵐のネタにされプライバシーの侵害や名誉毀損の被害に遭う可能性が大きくなります,Cluster #4,0.08837922815004551
42,10,46,AI においての学び（すなわちデータのインプットとその処理蓄積）についてを、著作権で制限することには賛成できません。それを行うことはコンピューターサイエンスの発展を妨げることとなりますし、何よりも人間の学びと何が違うのかという観点で考察を行った際の差異があまりないように思われます。であれば、人間も誰かの作品から学ぶことは著作権において違法であるといえなくもないはずです。私は現在の文化庁の解釈である、AI は道具にすぎず、AI を使って何かを生成した人間なり法人がそれを公に出したときにはじめて著作物と認められ、著作権の観点での類似などが検討されるべきと考えます。もし、AI においての学びと出力が著作権法に違反するのであれば、AI にも人としての格を法的に与えるべきです。将棋の世界において、AI が人間よりも強くなったことで、人間の将棋もレベルが上がったといいます。文化的な作品においても、同様な考え方で AI を活用すべきであると考えます。,AI と著作権に関する考え方について（素案）クリエイターや実演者等の権利者の懸念 に対する意見を提出します。前提として私は AI を使用していないクリエイターです。現状、生成 AI の使用者の大半は学習データソースの作成者の権利を考慮しない、，或いはあえて蔑ろにする様な振る舞いを取っています。AI 学習使用禁止の文言には現時点で法的拘束力はないことは存じておりますが、クリエイターが控える様な意見を送っても法整備が無いことを盾にして誹謗中傷や政治的思想を伴った反論をする生成 AI 使用者は絶えません。また、生成 AI 使用者のリテラシーを抜きにしても、長年の研鑽によって生み出された画風や表現が生成 AI によって陳腐化されてしまう事態もおきています。(スラングで言うところのマスピ顔、等。)上記問題を除いても、現行の法律に最も強く関連する問題として実在人物(児童を含む)のポルノがすでに大量に出回っており、これが pixiv を始めとする投稿サイトを汚染して学習元の人物の尊厳を傷つけ、クリエイターは不当な投稿制限を受けています。今後政府に求める対応としては・生成 AI 提供者は常に学習データを開示、或いは請求に対して開示する義務を持つこと・生成 AI 提供者及び利用者は学習データ提供に同意したクリエイターの作品のみ利用可能で、それに反した場合法的な罰則を設けること・生成 AI によって生成された作品に著作権や利用料の設定を認めず、誰でも二次利用可能とすること(学習データ元のクリエイターが受けるはずの利益を不当に独占するとことへの対策の為。)・学習データ提供の拒否を無視した生成 AI 利用者の行動に対して嫌がらせやストーキング、誹謗中傷に並ぶ法的措置を取れる様にすること,0.08857281811224982
43,722,956,AI と著作権に関する考え方について素案上記データの 10 から 11 頁目にかけて書かれている、ウ 生成 AI が生成物を生成する機序の概略生成 AI では、入力された指示を情報解析し得られた結果と、その生成 AI が学習したパターンやルール、傾向等に基づき、生成物を生成することとなる。この際の生成については、通常、学習データの切り貼りではないとされる。とありますが、この際の生成については、通常、学習データの切り貼りではないならば、生成 AI は無から有を作り出しているということになるのではないでしょうか？実際生成 AI が生成しているものには、多かれ少なかれ既存の著作物が含まれている場合が圧倒的に多く、学習データの切り貼りでない状態などあり得ないはずです。この素案をそのまま通すということは、学習データとして使われてしまう著作物、及び著作者の権利や尊厳を踏みにじって良いということになると思います。既に多くの作家さんが生成 AI やそれを悪用した第三者の被害を受けて苦しんでいます。それらを助長するようなものだけは生み出して欲しくないです。ご検討のほどよろしくお願いいたします。,命令などの案AI と著作権に関する考え方について（素案） の 10P～11P について記載のある「ウ 生成 AI が生成物を生成する機序の概略生成 AI では、入力された指示を情報解析し得られた結果と、その生成 AI が学習したパターンやルール、傾向等に基づき、生成物を生成することとなる。この際の生成については、通常、学習データの切り貼りではないとされる。(8 「生成 AI」には明確な定義がなく、本文書では本文記述の機能を有する AI を生成 AI と呼ぶことにする。)」の部分について、様々な作家の学習データを合成しているので、学習データの切り貼りだと思います。著作権周りの法案整備お願いします。,0.09024894137022932
44,643,854,PDF 10 ページ目後半、11 ページ頭に記載されている「学習データは切り貼りではないとされる」事について無断転載に当たると思います。文面通りに受け取る事は出来ません。訂正をお願いします。,配布 PDF 10 ページ目後半、11 ページ頭にに記載されている「学習（）データは切り貼りではないとされる」事について、無断転載してるし、切り貼りだろうがもうこの時点で舐めてんのかテメェってなりました、はい,0.0914274885392542
45,311,316,1.はじめに生成 AI の普及について、私は全面的に反対です。5.各論点について(1)学習・開発段階一部の生成 AI は学習段階において、既存の創作物を著作権法が許す範囲を超えて利用していると考えます。勝手に学習されるデータを著作権法で守るべきです。(2)生成・利用段階生成 AI は簡単に既存の創作物と遜色ないものを生成できるので、利用する人のモラルが足らず、既存の著作権が簡単に侵害されてしまっていると認識しています。(3)生成物の著作物性について生成 AI の生成物に著作物性は認められないと感じます。,１．はじめに生成 AI については著作権の侵害、岸田総理や日テレのファイク動画など特定の人物・企業への実害が既に多く発生していると感じるので現状のまま生成 AI 技術を推し進めるのは反対です。２．検討の前提として（１）従来の著作権法の考え方との整合性について（２）AI と著作権の関係に関する従来の整理個人的な意見になってしまいますが現行の著作権法では生成 AI との整合性を取るのは既に難しいと感じています。例えばですが「生成 AI を扱う場合、特定の資格を持ち合わせていなければ扱いを許可されない。」や「AI 学習許可の降りたもののみ AI 学習させることが可能」というような制限を設けたほうが良いと感じます。間違ってもクリエイターや技術職の方、またそれらに関係する方々に今以上の負担を強いるようなことが、あってはいけないと思います。３．生成 AI の技術的な背景について（１）生成 AI について（２）生成 AI に関する新たな技術（３）AI 開発事業者・AI サービス提供者による技術的な措置について現行の生成 AI は著作物の無断使用・海賊版等の違法使用によって成り立っている面が非常に大きく感じ、それらが非常に大きな問題だと思います。既に実害も多数出ている生成 AI を現状のままにしておくのは、今後起こり得るであろう被害を大きくすると思います。生成 AI の使用を「使用資格のある者のみにする」や「AI 学習の許可のあるもののみ学習できる」などなんらかの規制や制限が必要かと思います。また生成 AI で生成されたものには「生成 AI による生成物であるということが分かる印を分かりやすい箇所に必ず掲載しなければならない」というような処置も必要かと思います。４．関係者からの様々な懸念の声について私も漫画家・イラストレーターとして活動させていただいていますが、関係者や現場から確認作業の急増や嫌がらせの被害、それらによる作業の停滞や費用の増加、値下げ要求等を実感しております。現状ですとクリエイターは生成 AI を使用していないという証明も難しく、確認作業等にかかる時間と手間が増えるなどで実害が出ています。また実際には使用していないとしても「生成 AI っぽい」という理由でお客様からの問い合わせの増加、証明するための材料の確保、信用問題等、非常に大きな問題になっています。現状のままですと作業量の激増、新規参入者への不信感などで業務に大きな悪影響が出ていると非常に強く感じます。５．各論点について（１）学習・開発段階（２）生成・利用段階（３）生成物の著作物性について（４）その他の論点について生成 AI に関する適用範囲等の再整理は絶対に必要だと感じます。可能であるならば 1 度学習データをすべて破棄し、「学習許可の確認ができるもののみ学習しても良い」とするのが今後、安心出来る方法であると思います。生成 AI を扱う場合、特定の免許や資格、ライセンスといったものが必要とするべきかと思います。生成 AI で生成されたもの、生成 AI で生成されたものに人の手で加工を加えてたものに関しては「生成 AI による制作物である」と分かる表記を必須にするべきだと考えます。また生成 AI による生成物でのビジネスが発生するなどした場合、学習元となった制作物への使用料の支払い等が必要だと考えます。６．最後に生成 AI の技術自体は評価する場面もありますが、海賊版や児童ポルノ画像などの違法使用の疑い、利用者による嫌がらせや詐称による被害、クリエイターや各所関係者への負担の増加などの多さを見ると、非常に大きな問題を抱えた案件かと思います。AI の開発や利用によって生じた著作権侵害の事例・被疑事例はすでに数えきれないほどです。AI 技術の発展は望ましいですが、それによって多くの人に不利益や混乱、実被害があってはいけません。対等な立場での発展を望みます。諸外国における生成 AI への対応を見ても規制や制限、学習元になった著作物やクリエイターへの補填等がニュース等で見受けられるようになってきたように感じます。最後に個人的な生成 AI への印象による意見になってしまいますが、現状のままですと非常に悪影響が強いかと思います。AI 学習に対する違法性への疑い、人の創作物に対しての不信感、AI により模倣が増えることにより創作性・独創性の減少、創作に関わらない人によるクリエイター軽視の増長、全体の品質や信用問題に既に影響が強く出ていると感じますし、更に大きくなっていくと思います。どうか生成 AI の成立状況や現状の被害や問題を見つめ、多くの人が安心して創作物に向き合えるよう慎重な検討を何卒よろしくお願いいたします。,0.09279554410304536
46,181,364,生成 AI の一刻も早い法規制による使用停止を求めます。現在の生成 AI は著作権侵害の温床になっています。生成 AI の著作権について、現行法では作風が似ているだけなら著作権侵害にはあたらないため、特定個人の著作物を学習させた生成 AI は違法ではないという解釈をしました。またアイデア出しに生成 AI を使うだけ、明確な著作物にあたらないプロンプトを入力しただけなら侵害にはあたらないという認識もしました。では明確な著作物にあたらないプロンプトを入力しただけにも関わらず著作物が出力される状態についてご説明いただけませんでしょうか。アイデア出しとそうではない例の違いについてどのように線引きができますか？できないと思います。既に作風を意図的に真似された生成 AI によって商売に悪影響を及ぼし実害を受けているクリエイターが数多く存在しています。生成 AI をアイデア出しに使用した企業は軒並み否定され強い非難を受けている現状をご存知でしょうか。生成 AI はクリエイターを雇わずに金を浮かせたいだけの一部の人間だけがありがたがる歪なシステムです。諸外国では既に激しい法規制が敷かれ使用できない状態となっている悪意ある存在でしかありません。生成 AI には実在する人物の写真も無差別に取り込まれています。実在する人物にたまたまそっくりなポルノ写真が生成された時、顔が似ているだけで著作権は存在しないと言えるのでしょうか。ポルノ写真を生成した人間に悪意がないので実在する人物の評判を落としても問題はないと判断されるのでしょうか？イラストも声も文章もどの分野だろうと同じです。作風が声質が文章がたまたま似てしまっただけで著作権は存在しないというのはあまりにも暴論です。生成 AI は全く新しいアイデアをだす画期的なシステムではなく、今まで無数のクリエイターが築き上げてきた無数のアイデアのうちのどれかをそのまま出しているだけのただの検索エンジンです。生成 AI を推進し諸外国との差別化を測りたいようですが、法規制が進む中時代に逆行しているだけでしかありません。クリエイターの仕事を奪い、新たな物が生まれない環境を生みだし、日本の宝であるクリエイター産業を衰退させ、全てを最悪な方向に持っていく生成 AI を決して許さないでください。いちクリエイターとして生成 AI 使用停止レベルの強い法規制を望みます。,生成 AI は明確に著作権違反だとするべきです。完全に許諾を得た著作物のみを対象として学習した生成 AI であれば話は別ですが、そんなものはありません。また、生成 AI を利用してうまれたものを著作物として認めるかどうか、その線引きについてもなるべく詳細にかつ、厳しく判断していくべきだと考えます。今後に大きく関わる非常に重要な法律になっていくことは確かなので、中長期的に検討していくことには賛成します。,0.09389263108684331
47,464,946,そもそも著作権元が分からない画像を学習させて出力できるのは、おかしいことだと思いますし、規制するべきだと思います。生成 AI は文字や画像を読み込むだけなので、創造性はほとんど無いと思いますし、AI のみで画像を作成する人をクリエイターと呼ぶのはどうかと思います。また、生成 AI で画像作成する人たちの中には、学習させる画像の著作権を持っている絵描きさんに殺害予告したという人もいて、問題となっています。絵描きさんたちがたくさん努力して身につけた画力を、生成 AI に一瞬にして奪われ、それを利用して利益を得る行為がまかり通っていることはおかしいことだと思います。早く規制されることを願っています。,AI 生成画像はクリエイターである私の意欲を損失させています多数のクリエイターが人生をかけて獲た技術によって作成されたイラストを無断で利用している時点で著作権侵害にあたらないのが不思議でなりませんなぜ自分で一生懸命創り上げたものをデッサンの知識すら無いような他人に掠め取られなければないらないのでしょうか権利を侵害されているととても強く感じています一刻も早く対策が実施される事を望んでいます,0.09482402130986145
48,157,508,イラストの話になるのですが、AI で生成されたものは様々なオリジナル作品を単に混ぜて出力したもので、著作物の侵害にあたると思っています。こういったものを推進してるいる方は消費者に多いためか、生成 AI を推進した先に起きる問題についてあまり深く考えていないように見えます。先程言ったオリジナルの作者の侵害もそうですが、去年ニュースにもなったに岸田総理のディープフェイクなどもそうです。法もまともに整備せずに推し進めるようなことがあれば、こういったことが横行する無法地帯になりかねないと思います。最近では学習したイラストレーターのリストを公開するポストが X で話題になっていたり、クリップスタジオやワコムも生成 AI の件で揉めているのを見ると、多くのクリエイターは生成 AI に対し、良く思っていないのがわかると思います。クリエイターは時間を犠牲に様々なコンテンツを生み出し、日本の文化を支えています。消費者の目線ではなく、クリエイターの目線でこの問題を見ることができない限り、生成AI の使用を制限する方向に舵を切るべきだと思っています。,AI を用いて生成された創作物、特にイラスト分野において、「類似にとどまる」イラストが、すでに「クリエイターが本来持っていたはずの利益の可能性」を侵害する事件も発生しています。イラスト、音楽などの AI 生成物も、人がそこに手を加えれば著作権が発生してしまうのは、法律の性質上たしかに仕方ないことではありますが、このことは将来的にクリエイターにとって大きな損害をもたらすことになると思われます。生成 AI を用いたツールは発展し、さらに広がりすぎてしまったと考えられ、それに対してこの素案は少し生ぬるいように感じました。過激な意見にはなりますが、クリエイターの著作権に安全性が認められるまで、生成 AIを用いた出力ソフト（Stable Diffusion、Novel AI など）の全面禁止をしても良い段階にきてしまったのではないでしょうか。,0.09482879930402588
49,400,799,個人5 各論点について(2)生成・利用段階その他の論点ケこれは著作物の生成 AI への私的利用・教育機関での利用を従来の著作権と同じ様に制限されない文と解釈しましたが、それらの状況ではインターネットで著作者が記載する「AI学習禁止」などの言葉も無視してその著作者の著作物を生成 AI に活用することが可能ということでしょうか？この著作者の言葉は学校の校則等と同じ様に他者の行動を制限できないのしょうか？また著作物を利用し AI が生成した物は、従来の著作権の二次的著作物として扱えない物なのでしょうか？二次的著作物は著作物から創作される著作物のはずです。AI が個人、又は複数人の著作物を元にして生み出したものは二次的著作物からそう外れた物ではないと考えます。また、二次的著作物は作成・利用において著作者の許諾が必要とあります。今回の案で生成 AI は二次的著作物より緩くされているように見えます。これらの違いはどこにあるのでしょうか？,・「AI と著作権に関する考え方について（素案）」、5-3(生成物の著作権性について)、および 5-4(その他の論点について)そもそも、現状の生成 AI、特に画像生成 AI の個人利用について、「非享受目的に該当する場合」の方が稀である事実を問題点として強く認識していただきたい。その上で、本項について、加筆などの有無に関わらず、著作権保持者の許可を得ない学習によって生成された AI 生成物へは創作性の一切を認めない、としなければ、クリエイターの利益は損なわれていくばかりである。一例として SNS「X」に投稿された被害を、外部リンクとして挙げる。アカウントの所有者は、ゲーム「刀剣乱舞」などを発表した株式会社ニトロプラスなどの案件を受けるイラストレーターである。本来絵画(記号、または図解を目的としない画像)の閲覧と感情の享受は切り離せるものではない。クリエイターに画像の作成を依頼することについて、依頼者側としては「この作者であれば自分のアイデアを実現してくれる」と考え、また最終的な受け手に「この作者の画風、作風が好きだ」という感情を喚起させる意図がある。しかし、例に挙げたとおり、金銭の授受が発生する／しないに関わらず、現在、画像生成AI 利用者は、消費者が特定の作者の作品から享受する感情を自分の生成物、ひいては自分へ向けることを目的としている。そこで画像生成 AI の利用者が逃げ口上として使用するのが、「創作的表現といえる加筆・修正」という、極めて曖昧な基準である。例に挙げたように、現状で生成 AI の利用者の施す加筆・修正とは「いかに誰かの作風に近づけるか」というものであり、他者に感情を享受させることが目的であることに変わりはない。なお、そもそもクリエイターとは、作者の代表となり得る独自の作風・画風以外にも、複数の作風・表現を扱えるものである。そのため、いかに AI 生成物に加筆・修正を加えようと、それが生成 AI の利用者の独自性を証明できる創作的表現が行われたと証明することはできない。つまり、加筆・修正の有無に関わらず、AI によって生成された画像に創作性を認める理由にはならないのだ。勿論、それにより金銭を得ることは、明確な著作者の利益を損害していることになる。この素案からは「日本にクリエイター、特にイラストレーター、画家は要らない。新しい作風など要らない。これまでの日本でやっていける」というクリエイターと、サブカルチャー市場をへの軽視しか読み取れるものが無い。流行は移り変わるものであり、流行とはクリエイターの表現(個性・作風)の発表によって発生するものである。しかし、現在のように発表者の利益が損なわれ続けるのであれば、クリエイターはもっと厳しく生成 AI への制限が設けられた国へ所属する方が良いし、日本で作品を発表することは無くなっていく。そうなれば、国内の生成 AI に残っていくのは、流行りに乗り遅れた学習データのみである。国内のクリエイター、イラストレーターの活動を国益に活用するのであれば、特にクールジャパン戦略を今後も続けようと考えるのであれば、いっそ研究目的以外の生成 AI の利用の一切を禁じた方が遥かにマシだ。,0.09542629726921603
